object_id,y,x,green_id,red_id,status,area,green_peak,red_peak
189,647.742409479178,35.18735668559312,189,0,live_only,96,53.997622085785714,0.0
190,650.4356470014447,397.3757724615511,190,0,live_only,73,11.991485511181653,0.0
191,652.0308897110106,677.6261571916906,191,0,live_only,97,232.17632898738543,0.0
192,659.057263038575,124.96780684286439,192,0,live_only,96,111.89207191132623,0.0
193,671.2722849296522,163.71665137960963,193,0,live_only,46,18.86284239669218,0.0
194,673.6709578867227,336.0398676950898,194,212,double_positive,112,233.32220346653907,70.37023815686196
195,670.2618592272611,503.98324077370995,195,211,double_positive,24,15.428225795491858,8.67491993091146
196,674.5598216297823,813.8788159558939,196,0,live_only,70,139.9628313493865,0.0
197,675.8762717924529,945.2468084999392,197,0,live_only,116,232.2368003082286,0.0
198,686.6610349217028,189.39770273459317,198,215,double_positive,117,230.25171060249536,11.33442855250251
199,695.9775480765487,910.6278006588493,199,0,live_only,133,66.3451494644789,0.0
200,693.7576527878084,425.81557594055164,200,216,double_positive,42,24.04805601233065,46.86776826230697
201,698.1094572159866,100.90379210965322,201,217,double_positive,62,69.20608865580562,55.57200052177047
202,703.1665183659036,941.0927425359596,202,0,live_only,98,18.93439902008872,0.0
203,700.6378277085566,246.7925172421628,203,220,double_positive,43,33.32404477858519,50.94519054159477
204,701.4726864724092,62.51303728282502,204,222,double_positive,34,29.43808737052916,60.7517692183858
205,702.8674072092165,493.6864812076571,205,223,double_positive,37,26.114862736348936,52.1764641596681
206,712.8587625865673,111.02983642789098,206,0,live_only,212,53.61528885849974,0.0
207,709.6289055894315,55.4760842742567,207,228,double_positive,40,18.06502648756163,41.78274729482582
208,716.2437815245574,731.3444595892271,208,0,live_only,87,70.81415077508,0.0
209,719.5375384494752,873.3261807944814,209,0,live_only,121,204.51014100524205,0.0
210,719.4354823396178,550.0455403642919,210,0,live_only,100,181.62532005051025,0.0
211,718.7267380500656,481.40310285956235,211,0,live_only,62,20.099599994609516,0.0
212,726.0680277813914,583.7652214465217,212,0,live_only,98,161.8705357678557,0.0
213,729.9543421548947,137.80447686284947,213,0,live_only,84,19.21024012759961,0.0
214,726.7346589991336,145.80633636738085,214,0,live_only,56,14.989646806302552,0.0
215,734.6774005701199,143.41222473735615,215,232,double_positive,39,14.214973739839234,18.24514088080757
216,728.9791821212406,822.8345152830047,216,0,live_only,42,12.012101796637031,0.0
217,732.8886143301744,47.082233337824896,217,0,live_only,138,171.65713011106195,0.0
218,734.8664314590824,851.9747421179281,218,0,live_only,68,24.64387937650542,0.0
219,739.5328280541537,869.3092489149477,219,235,double_positive,35,24.570686414302834,28.190824861045648
220,741.6423932310922,201.88078189433148,220,0,live_only,69,125.62479335781734,0.0
221,744.1200654044009,306.11429098754815,221,0,live_only,127,33.181511746024746,0.0
222,747.6986260669728,337.29722323797387,222,241,double_positive,91,44.74490324649273,6.185065441781264
223,760.5865737422446,177.38614833412058,223,0,live_only,121,85.60435178825779,0.0
224,748.3562675259806,169.9824447874375,224,0,live_only,39,18.098493926195168,0.0
225,752.5927478100796,601.3601234728471,225,0,live_only,82,197.66185834456002,0.0
226,756.2591585168396,102.28582769263522,226,0,live_only,162,41.71431109763458,0.0
227,761.1393961299761,223.10878732522386,227,243,double_positive,52,43.938976536111355,53.713816232141596
228,770.368797049337,709.0957723743469,228,0,live_only,113,233.7271060813021,0.0
229,769.6359698322873,419.56550261849384,229,246,double_positive,32,14.421462076431629,8.985550968183734
230,778.4956231825219,881.098869188444,230,0,live_only,134,36.081502909020365,0.0
231,779.2162269435072,324.01050226160845,231,0,live_only,108,82.68213003353392,0.0
232,781.2269042501327,802.7387833123114,232,0,live_only,118,230.80204808703834,0.0
233,781.8276927945197,341.37311485910703,233,0,live_only,80,226.17125945820317,0.0
234,790.1426991119562,640.9046168969523,234,0,live_only,107,234.63472745959456,0.0
235,791.7090914671437,771.4236141416028,235,0,live_only,143,101.24253598495257,0.0
236,793.738942128126,114.65242316236443,236,0,live_only,82,20.16648037667025,0.0
237,800.3959438595631,111.80570891509036,237,0,live_only,20,10.084885158238706,0.0
238,797.9534233979754,742.8553347190247,238,254,double_positive,101,227.54090144205162,18.830444892862936
239,796.8323534002249,90.48327674904887,239,255,double_positive,43,36.68178995490709,90.22609441451034
240,815.3933757858362,900.5757372920203,240,0,live_only,118,229.24027906112693,0.0
241,817.3048387857589,291.78268850256904,241,0,live_only,127,207.52288390254213,0.0
242,820.9102340275526,725.00211764794,242,0,live_only,110,221.29164309846473,0.0
243,824.2154048729076,765.9861726782146,243,0,live_only,126,230.73632459007317,0.0
244,824.2657673209488,578.9673130993092,244,259,double_positive,42,40.80602096968844,28.201621479048086
245,827.5684684492779,307.97153679391903,245,0,live_only,73,51.49651356882774,0.0
246,835.8109787928166,315.2783831389512,246,0,live_only,28,11.266662813584405,0.0
247,838.5852871824552,341.1526506737153,247,0,live_only,96,203.108477247673,0.0
248,844.5583646861132,874.5576398297085,248,0,live_only,142,33.47743611868034,0.0
249,842.1405436640549,794.9373618530767,249,264,double_positive,43,19.42353580888895,33.844770420456676
250,847.9529176741294,856.7632924016132,250,0,live_only,85,23.10743111948899,0.0
251,850.6193048852954,95.72312835963554,251,0,live_only,116,140.1789640126884,0.0
252,858.9308894342307,194.08269355542006,252,0,live_only,123,160.30515932437063,0.0
253,860.1726215238693,904.104267264704,253,0,live_only,100,80.90241035201838,0.0
254,862.4713492660698,256.4829283914149,254,0,live_only,134,227.77520008539787,0.0
255,861.4408591720265,628.8594311504695,255,269,double_positive,39,25.592138312797008,16.944866012388122
256,862.9156048707143,275.8218889070103,256,0,live_only,74,46.273383804890116,0.0
257,865.8687387269262,510.89112758704744,257,0,live_only,89,107.17882959744261,0.0
258,872.0334717675247,330.81071037160314,258,0,live_only,136,121.16709856816479,0.0
259,872.4835880889906,772.8662892473105,259,0,live_only,63,14.984069896944295,0.0
260,871.1820756611424,939.4505344111294,260,272,double_positive,33,25.092364708191354,44.52819322306421
261,874.4386028709612,111.90464161450434,261,276,double_positive,93,232.7232711723634,40.58844110565231
262,873.3069610554004,490.73531632245493,262,0,live_only,33,12.839508909629215,0.0
263,876.6865644859431,1004.0775791082937,263,0,live_only,126,92.13492315889289,0.0
264,877.2120231842273,540.3353977358648,264,0,live_only,100,209.82138626563375,0.0
265,880.8208394040726,60.42290479883495,265,0,live_only,123,78.80394435397756,0.0
266,881.9590829600717,966.2443633365391,266,0,live_only,116,116.24723599376861,0.0
267,878.9046460422983,558.803069178638,267,278,double_positive,36,30.07404606690973,37.98873918755001
268,888.0998634023401,491.2338661360978,268,0,live_only,82,179.59295100950345,0.0
269,893.1134683154194,120.73910062947003,269,0,live_only,114,101.43354582618832,0.0
270,896.9460534296968,931.1565530368794,270,0,live_only,88,215.89696034907317,0.0
271,897.5288037284432,253.44583964915927,271,285,double_positive,39,25.19024249779201,51.161818937659554
272,902.0386151918751,274.9276521882486,272,0,live_only,102,50.22940532499945,0.0
273,906.5732664902417,318.075319049807,273,0,live_only,130,224.66233835902514,0.0
274,908.5311582108975,504.5013600474829,274,290,double_positive,35,16.669172619960747,25.81315828758769
275,912.5822669608935,966.147875964969,275,292,double_positive,33,16.198033713301346,20.347420011995577
276,915.5385701930321,367.732348246796,276,0,live_only,131,230.1108669860369,0.0
277,918.466978212474,540.8069032657164,277,0,live_only,101,233.3229296498452,0.0
278,918.9622388372262,11.228792786192765,278,0,live_only,98,230.40575930622967,0.0
279,921.3942186471795,603.0214053635133,279,296,double_positive,38,27.797344900225912,19.304968865902783
280,923.1607378310522,385.3732601956198,280,0,live_only,53,23.902546146811652,0.0
281,924.8322049801061,403.6132712520936,281,300,double_positive,32,17.709149865124107,4.2233633756865805
282,930.5994139205787,176.96354919455393,282,303,double_positive,38,22.47821606806545,23.25481342244414
283,935.7907912813023,809.6262064529215,283,0,live_only,117,192.35679744413255,0.0
284,935.4916408035756,601.0659619047652,284,304,double_positive,36,38.53053742567819,47.78311839256508
285,943.0806702318879,519.4515142371405,285,0,live_only,86,14.782156656260366,0.0
286,940.8160832232876,173.35084545184927,286,307,double_positive,32,11.577040248693013,22.0502019514476
287,947.4481199569176,103.2858612535145,287,0,live_only,88,73.10307745658919,0.0
288,957.3236450373563,881.5841493738698,288,0,live_only,134,129.83742883973062,0.0
289,969.6395244764572,874.2571193018837,289,0,live_only,64,12.254137625608646,0.0
290,977.7505217897198,70.22629770840393,290,0,live_only,99,199.43744562452378,0.0
