channel,id,y,x,area,peak_contrast,mean_raw,max_raw,parent_count
dead,90,600.2802849266042,582.9079539172409,35,6.956748735980941,5.6,20.0,1
dead,91,601.9401753924425,782.8515599883766,30,18.479198767448242,9.033333333333333,40.0,1
dead,92,614.4334720106599,209.1148034266801,17,6.702166632988606,5.470588235294118,14.0,1
dead,93,622.5240223352084,368.1762019642952,68,17.916248916905896,8.514705882352942,33.0,1
dead,94,630.4362454699097,227.71733834401772,30,33.88289773321108,14.233333333333333,81.0,1
dead,95,636.4862875399626,665.5163397461318,18,7.117336143630231,6.166666666666667,27.0,1
dead,96,641.7162224726899,942.4081737382727,34,26.38458144862942,12.176470588235293,57.0,1
dead,97,643.0423726930516,106.17156291180142,31,9.773156418890022,6.967741935483871,20.0,1
dead,98,644.7920987733347,706.2308559214343,16,5.723474197796673,5.125,13.0,1
dead,99,661.156369274728,761.9532562364451,29,10.314136877046723,6.310344827586207,19.0,1
dead,100,663.9478967707307,309.8556503881919,40,60.92348278922191,22.9,120.0,1
dead,101,667.1133562444276,320.46900809177504,45,20.51863400270316,11.022222222222222,40.0,1
dead,102,668.823103060988,282.0441178663302,42,16.556466303498276,8.380952380952381,33.0,1
dead,103,678.6456102816724,82.39923418792202,23,5.460863097690387,5.173913043478261,13.0,1
dead,104,679.0856682859597,837.1018303361792,33,8.053371727050294,5.212121212121212,19.0,1
dead,105,679.2174772787561,998.5767408380508,27,7.4466774071641195,5.851851851851852,20.0,1
dead,106,682.38729656552,674.9905370191457,25,10.173724224566195,6.32,23.0,1
dead,107,682.209155303961,804.7906538783699,32,12.640443414490862,7.375,24.0,1
dead,108,686.0180955239045,510.8358819640227,33,7.652225409781151,5.181818181818182,17.0,1
dead,109,693.0913820606003,63.06625869335977,23,5.473152262601227,5.3478260869565215,16.0,1
dead,110,694.2569301003651,83.66115209195728,31,14.50447092572852,7.806451612903226,30.0,1
dead,111,696.8465713605464,262.7436590583144,33,9.021880279484751,5.96969696969697,20.0,1
dead,112,696.3451128436363,943.5220229948465,24,16.869144648777198,8.291666666666666,54.0,1
dead,113,698.4296948081973,144.9022049870936,23,7.9268791896725,5.6521739130434785,17.0,1
dead,114,703.6120879594532,332.34074976447437,29,17.830995242107303,9.03448275862069,47.0,1
dead,115,704.9394945934176,812.7769656254812,29,35.51562586633335,14.137931034482758,66.0,1
dead,116,718.7747073260356,787.3926037854529,34,37.046165088766564,15.911764705882353,74.0,1
dead,117,723.04231316161,874.2125978999866,55,57.67484457335241,22.363636363636363,121.0,1
dead,118,730.6292435768289,48.79316067963636,33,35.02558768890026,15.121212121212121,70.0,2
dead,119,725.2740190458587,50.39422424488849,20,10.532187067649197,8.3,20.0,2
dead,120,727.712690681942,885.9215039831535,15,5.1237052824459965,5.933333333333334,14.0,1
dead,121,729.471553285433,921.5747856286048,32,31.740717679050395,12.78125,70.0,1
dead,122,732.4912486744274,285.5829743320311,27,8.890219356763563,6.2592592592592595,20.0,1
dead,123,733.1257869362465,746.7245716013417,19,4.832104417631653,4.7368421052631575,10.0,1
dead,124,740.853263069786,656.8766553640373,28,5.223358279623901,5.035714285714286,13.0,1
dead,125,744.8880226888674,942.5723714587502,13,4.366065767539448,4.6923076923076925,13.0,1
dead,126,745.1350727260041,856.0758587865586,14,5.3539203125949495,4.714285714285714,16.0,1
dead,127,745.8401257278813,977.3876096436737,14,4.126583789886411,3.7142857142857144,14.0,1
dead,128,749.7575187806635,1011.1702810122191,33,25.71935640295431,10.545454545454545,70.0,1
dead,129,752.7621328439888,60.27608115520392,32,5.133043970068,4.59375,13.0,1
dead,130,755.1673732016479,634.2762711290521,17,7.063997188011246,5.0588235294117645,20.0,1
dead,131,759.2958231373304,240.73119847497787,18,4.6170712899278,4.555555555555555,13.0,1
