channel,id,y,x,area,peak_contrast,mean_raw,max_raw,parent_count
live,145,860.1818360557819,471.2067791976346,95,58.403850509990185,36.17894736842105,120.0,2
live,146,857.6817219132419,917.1126218210595,29,35.65098423297178,23.551724137931036,125.0,1
live,147,860.7864652906802,185.04763939891177,93,36.473517653169615,24.096774193548388,86.0,1
live,148,863.5459186088938,753.0579954281927,102,114.6746021715533,52.64705882352941,193.0,1
live,149,864.4771297009438,49.68660445410409,39,10.835837654296691,15.820512820512821,52.0,1
live,150,867.4654658791036,149.60022691179674,113,31.145605631796577,22.79646017699115,82.0,1
live,151,884.3879992884772,8.999030123319457,96,225.01532108555816,137.04166666666666,255.0,2
live,152,875.2253660230142,5.423814980317736,55,138.32108775420915,95.69090909090909,254.0,2
live,153,879.0188751466217,139.40463190649675,94,61.537686119578446,35.787234042553195,123.0,1
live,154,882.433852464772,99.31694019273507,99,229.17375054497643,119.87878787878788,255.0,1
live,155,883.830243826883,460.16632560808137,80,172.4008100985398,79.1875,241.0,1
live,156,885.2647357355315,988.3230965956209,100,233.30017344485609,122.79,255.0,1
live,157,885.7665383952466,612.7998993768556,100,58.72784416166651,34.02,125.0,1
live,158,891.6043550396247,708.6494820044758,86,39.89356373090745,25.86046511627907,89.0,1
live,159,894.19109560286,316.1557723814674,96,129.44178985970822,58.291666666666664,195.0,1
live,160,898.0434939278882,747.1038015772642,104,40.22098489288314,28.91346153846154,134.0,1
live,161,897.4822250896809,154.67520586119485,33,44.81958733990361,30.818181818181817,126.0,1
live,162,897.2614796138067,559.177181196316,22,14.686913879377602,17.227272727272727,41.0,1
live,163,906.2964398232342,986.3727138613403,152,42.56828638522525,33.31578947368421,110.0,1
live,164,909.1818110992864,14.183672602179024,38,17.636335333400304,21.289473684210527,77.0,1
live,165,910.644123150474,42.418647667574305,95,234.60551454174467,121.21052631578948,255.0,1
live,166,909.0681687904932,215.61340196135583,31,10.304093655042672,16.548387096774192,66.0,1
live,167,916.8383037888842,230.14178849148533,22,20.34361577061801,19.681818181818183,93.0,1
live,168,921.7991436789525,717.3054120697434,108,14.899396984874976,16.175925925925927,61.0,2
live,169,927.4555070040926,712.2455141491808,26,11.312617263241748,17.76923076923077,45.0,2
live,170,921.3570932346246,783.4805869583957,72,38.83187532077956,23.34722222222222,114.0,1
live,171,926.8756940570314,145.12965124670345,87,100.97453901686562,47.241379310344826,197.0,1
live,172,931.454312223519,100.84052227294804,57,49.59773750848407,27.385964912280702,89.0,1
live,173,934.5498460644359,437.08988114651464,34,13.454326402370224,15.617647058823529,72.0,1
live,174,938.0982003200261,815.3731037263168,27,14.526750921438392,14.444444444444445,59.0,1
live,175,940.2189492818725,688.3422846498147,86,125.94419773970178,65.5,204.0,1
live,176,941.8230199406418,179.43461887013802,88,54.23823233196505,31.0,97.0,1
live,177,942.5301278254078,56.61422723006265,80,77.72345984299514,42.7875,138.0,1
live,178,942.5700365748863,252.17212183152432,20,22.735103276165177,20.65,95.0,1
live,179,945.9642691385426,517.6955047038784,22,11.651090231321984,15.954545454545455,55.0,1
live,180,950.2691051734383,695.1113391479361,111,44.28561582281523,35.27927927927928,104.0,1
live,181,946.9257057896317,865.6992818677618,33,42.87029812038257,25.727272727272727,97.0,1
live,182,956.0378606512646,468.1562412729655,104,62.00762516876345,39.55769230769231,155.0,1
